Activity Date,Trans Code,Quantity,Price,Amount,Ticker
2016-06-22,Withdrawal,913.6265,598.24,-45133.32,UUZ.
2019-02-04,Deposit,452.9529,652.35,15179.31,USY.
2010-06-21,Withdrawal,0.0,491.53,7475.65,GYF.
2022-09-22,Deposit,0.0,462.23,6846.36,VLYc
2023-08-15,Sell,640.8652,1830.69,578.69,KGU
2017-06-23,Split,350.2931,317.64,22315.15,CYLF
2013-05-09,Split,502.249,502.78,-7430.58,MRY
2016-06-12,Sell,676.1034,1149.81,40229.94,GCL
2014-09-26,Sell,559.5113,1121.03,-47831.93,VMHR
2017-07-31,Withdrawal,0.0,1240.47,43344.2,JJUO
2018-09-24,Withdrawal,665.8544,115.88,18883.32,VIA
2017-12-28,Deposit,780.6799,692.12,-39093.13,WQM
2018-08-03,Split,581.8982,225.38,-44332.28,WNS
2017-11-07,Split,21.2947,240.1,12661.62,SWU
2023-08-12,Split,0.0,1744.65,45321.32,SMBj
2017-08-06,Sell,108.4213,495.86,-37484.63,AMXK
2020-10-09,Withdrawal,653.4267,1993.16,-25757.09,BKL.
2024-03-13,Sell,268.7059,249.94,-4450.94,CDRY
2016-07-02,Split,0.0,128.86,47404.67,HZW
2019-11-21,Dividend,0.0,1090.57,-3926.42,MBC.
2018-04-20,Deposit,0.0,753.51,11755.89,RXFL
2020-04-01,Split,316.8578,894.04,7582.58,UPL
2011-10-11,Buy,797.7678,626.44,5642.57,ZNO
2016-04-03,Split,411.7317,902.19,22998.31,EGB.
2014-12-15,Withdrawal,660.5662,1159.36,46639.68,BDV
2017-06-19,Sell,408.6031,1939.57,14103.05,SAG
2022-08-12,Dividend,560.3452,1088.48,-11882.24,WXI
2024-11-21,Split,0.0,1499.89,14878.74,WQB
2021-11-19,Deposit,451.0409,1381.5,-3144.13,BZX
2017-12-25,Withdrawal,0.0,1011.14,4303.22,AXI
2025-11-22,Sell,934.1971,1146.51,19659.03,ROXu
2010-08-20,Deposit,48.1124,1986.45,30533.44,DWS.
2023-09-15,Split,825.5412,750.24,21126.18,AKV.
2011-11-22,Withdrawal,0.0,606.32,36354.38,DOS
2021-10-14,Withdrawal,730.3058,1104.72,-40351.62,BVF
2014-08-18,Sell,147.0557,133.97,48788.13,CYD
2015-04-23,Split,268.7551,897.86,-4801.45,IFKb
2019-03-03,Buy,899.7642,1622.16,-44432.52,LFVJ
2018-05-26,Deposit,0.0,1500.4,13938.28,BYTz
2020-04-10,Withdrawal,198.8491,1511.2,-16780.56,YGX.
2014-11-02,Deposit,20.0739,964.32,-48656.34,JWME
2022-06-28,Deposit,5.7588,1498.24,-16140.59,BUN.
2021-10-06,Split,280.2568,1642.73,-15507.84,GZV
2010-07-14,Withdrawal,0.0,1566.55,-34922.3,KCBp
2013-10-08,Sell,955.1771,854.79,10288.33,LYK.
2015-11-22,Deposit,684.7406,354.77,18311.32,SNR.
2017-06-05,Buy,533.5592,802.51,-202.64,CHR.
2010-03-12,Dividend,0.0,1403.76,-39594.52,ELQ
2016-07-19,Split,787.8709,1918.71,28474.44,GGG
2013-08-16,Withdrawal,285.322,1226.34,7277.66,JVI
2015-05-09,Dividend,986.341,444.53,-3535.45,GGSd
2014-01-30,Sell,828.7687,1357.82,-12493.95,RFM.
2023-04-05,Deposit,0.0,1425.49,-26273.1,HHD
2016-08-01,Split,383.1351,1997.05,38221.07,FOT.
2016-05-02,Buy,704.7511,133.74,-2779.38,KCQw
2018-12-23,Withdrawal,884.2857,1056.44,4034.91,XFHP
2022-09-22,Withdrawal,967.8859,1477.12,-18819.19,UNQ.
2020-12-19,Deposit,451.2502,745.14,-39910.09,HULe
2015-10-15,Dividend,352.0183,1050.59,-39154.62,TOD.
2021-07-14,Withdrawal,317.1285,269.92,15197.75,RKGH
2012-05-02,Sell,246.5318,801.07,47858.02,FUGI
2014-09-05,Withdrawal,126.2132,1421.15,-12158.75,VNV.
2014-11-22,Sell,272.2275,1765.5,-47461.0,DVB
2017-06-18,Deposit,0.0,1319.02,34596.72,FHA.
2012-11-10,Split,770.5328,1520.29,10088.45,ZPS.
2016-04-29,Sell,814.5529,586.0,35192.23,DQS.
2014-12-22,Split,457.8344,1494.26,10923.66,LHW
2024-06-12,Dividend,803.2122,505.13,26209.83,ZLBC
2010-03-17,Sell,727.1706,1386.96,33712.08,PMW
2015-04-20,Dividend,300.5955,483.17,5516.17,XMA.
2011-07-26,Deposit,118.7259,618.95,45143.78,YSCE
2020-08-30,Buy,0.0,1860.64,-40259.85,IDCO
2022-04-10,Buy,425.5132,1162.26,-28006.61,CDH.
2015-05-28,Dividend,243.4655,1646.21,-6558.03,YYT.
2018-09-09,Withdrawal,343.6208,1137.77,23947.97,BHKR
2013-01-24,Dividend,778.2628,182.25,38498.26,PMQS
2021-02-15,Sell,504.0259,718.79,-43231.42,BIH
2013-05-13,Sell,0.0,1252.84,-38976.68,NHA.
2020-08-16,Split,849.9123,378.42,48092.07,PZN.
2010-08-28,Withdrawal,984.8006,120.27,-20586.35,SSUj
2025-06-24,Sell,885.2189,759.35,48625.3,FBV.
2020-03-01,Deposit,233.0556,498.87,11215.97,POAB
2013-06-22,Sell,102.3098,1555.5,4807.39,BSUv
2016-08-17,Withdrawal,88.3514,1747.88,10310.86,IIN
2017-06-15,Dividend,920.9454,355.19,36356.52,WEGJ
2025-09-11,Buy,403.6823,85.91,39295.94,EOA
2015-05-14,Withdrawal,784.8816,1389.51,-36812.99,VJR
2014-04-01,Split,863.7927,1678.27,-5042.57,HFU
2018-04-17,Split,345.1703,997.77,-41077.64,HILW
2013-07-09,Withdrawal,121.8583,328.27,-627.89,RXVN
2016-01-25,Sell,0.0,375.52,35695.19,BDM
2024-11-02,Buy,756.2768,1473.25,-32308.86,DUM
2024-03-23,Withdrawal,607.5016,1458.41,-37844.27,NWZQ
2011-11-02,Dividend,0.0,244.17,-10810.15,ZPW
2025-01-30,Split,505.6676,1952.98,26643.03,POW
2020-09-08,Sell,451.3921,676.7,35629.34,MSRZ
2016-04-02,Dividend,0.0,13.4,25943.34,IYS.
2021-08-03,Withdrawal,0.0,603.76,-17461.05,ZONX
2014-10-26,Dividend,582.1664,511.72,-44082.1,WEHL
2024-02-28,Sell,315.8852,88.23,33792.81,YNH
2018-08-04,Withdrawal,242.3203,1428.66,-45092.06,JFPI
2023-05-04,Deposit,0.0,1288.46,26093.53,PTP.
2023-08-16,Deposit,0.0,258.73,-49313.28,ZEY.
2022-07-29,Buy,80.6034,1604.2,4653.97,OHX
2021-01-21,Deposit,839.7447,1674.5,27627.47,HPM
2023-03-29,Sell,0.0,42.19,9866.85,WYU.
2016-02-26,Sell,568.9686,1888.48,653.08,YIUS
2016-07-19,Split,354.1033,1989.38,19190.75,EOS
2021-02-19,Withdrawal,0.0,1334.87,-44278.47,HTK.
2019-08-25,Dividend,474.8289,1536.75,-11387.18,FZE.
2020-01-05,Deposit,856.2734,1192.06,17339.29,SYY.
2016-05-16,Deposit,0.0,776.39,21074.72,TZO.
2022-02-19,Split,991.9023,837.3,-9109.77,XPM.
2022-04-06,Dividend,231.3411,1939.05,-32039.19,MDZ.
2022-11-17,Buy,0.0,1550.24,-28869.99,JGM
2021-04-11,Buy,398.5754,54.82,29392.19,BHVC
2015-01-21,Sell,44.1079,45.86,40103.02,DTX
2019-07-17,Buy,211.1214,1474.95,11403.01,RRS
2011-05-01,Buy,733.3353,225.53,7959.27,IFT
2019-02-25,Dividend,771.9503,315.3,47271.89,GWL
2018-01-24,Deposit,502.7885,1681.11,2777.62,HCQA
2024-10-02,Sell,0.0,1327.89,32139.27,WQF.
2021-12-11,Buy,244.5624,471.66,6740.0,OXI
2015-12-31,Deposit,598.3665,1081.38,43310.89,SOA.
2017-05-07,Buy,189.8903,257.2,-37146.11,HUBT
2012-03-04,Buy,0.0,191.12,20350.25,NVL.
2016-11-26,Withdrawal,0.0,1085.42,27116.71,XRQ.
2019-06-05,Sell,206.9418,1141.16,-14147.77,ULD
2016-01-04,Dividend,896.6915,999.86,-8232.65,ALGr
2024-01-21,Deposit,0.0,716.74,24391.34,VOR
2012-06-25,Deposit,0.0,771.94,-45044.83,EQSt
2020-01-01,Deposit,0.0,475.85,6265.33,STQm
2022-11-10,Buy,823.8333,1438.33,5191.19,MDQ.
2016-10-13,Buy,104.7822,1245.62,46941.03,HDB
2025-05-20,Deposit,0.0,238.03,45500.3,LPN.
2018-04-10,Split,528.7491,1792.38,5970.04,ZBI.
2023-01-24,Buy,0.0,1767.22,41111.87,XLE
2013-12-23,Withdrawal,501.1429,1465.46,7329.1,NOC
2020-09-17,Withdrawal,114.6244,11.08,-34695.91,VOO
2010-06-03,Sell,953.1457,913.47,3816.93,SNZ
2012-04-13,Split,849.7389,1428.31,20455.6,OQKk
2023-06-06,Deposit,854.3508,622.73,14204.22,BHW
2015-01-05,Withdrawal,0.0,1163.26,-16864.29,DRDa
2019-03-26,Dividend,512.239,1459.73,-48446.57,KNH.
2017-09-30,Withdrawal,518.1142,988.38,-5940.5,CJH.
2011-10-06,Dividend,161.1757,795.2,-8069.08,CKG
2022-10-06,Sell,0.0,52.62,31681.46,MJE
2020-02-22,Dividend,105.4919,521.93,-23493.62,WEM
2010-02-10,Dividend,495.716,333.01,-43700.91,KXWM
2015-09-11,Split,0.0,213.64,-10564.98,ZIWX
2015-11-22,Buy,283.4745,1129.49,-46337.75,QGT
2010-02-27,Withdrawal,254.499,1308.71,-29755.04,KLU.
2013-06-20,Split,0.0,249.0,41307.45,IWNM
2025-10-12,Dividend,786.2147,779.17,-21122.6,NLMc
2015-08-21,Dividend,0.0,676.16,19975.02,ANN
2010-10-31,Split,209.8564,60.3,-2060.19,IGU
2013-07-24,Buy,917.4236,56.34,41887.61,TLE.
2016-04-21,Buy,641.6299,193.94,-22565.91,LJA.
2018-11-18,Dividend,67.7731,1289.01,-31701.34,WZL.
2011-03-11,Deposit,293.5767,1283.49,-39670.9,XCYs
2016-07-29,Buy,971.1018,1288.25,-214.28,YHNi
2023-08-19,Sell,302.6973,827.4,32932.84,RTNj
2016-01-26,Split,870.153,1027.72,-36321.2,KYYl
2024-10-16,Withdrawal,606.874,1307.41,40477.96,ONI
2019-12-29,Withdrawal,945.7245,1465.88,9030.18,AVA
2018-09-14,Buy,192.3618,917.31,14434.35,FST
2024-01-06,Sell,761.876,867.28,24433.3,RGY
2015-10-16,Sell,126.4257,964.28,-32184.57,RQP
2017-09-13,Dividend,61.097,1541.5,-41748.29,RDDE
2019-04-26,Deposit,180.4946,1992.58,-14783.68,MMCa
2020-04-01,Deposit,967.3859,1663.47,29458.2,VJH
2016-06-07,Withdrawal,406.5564,1067.75,-27067.58,PSH
2020-12-10,Buy,142.1681,1490.75,-18338.25,NOW.
2012-01-20,Deposit,569.6869,118.57,4062.54,GTSl
2010-06-07,Split,628.7854,1398.73,-27347.72,IZAh
2014-11-15,Buy,956.1853,123.81,1734.95,FKZ
2021-02-12,Buy,609.2085,1439.23,12966.99,JGU
2021-04-01,Buy,963.5809,730.07,-18121.9,JGR.
2012-01-03,Sell,388.7526,1207.79,-23140.58,VVC
2015-12-14,Withdrawal,477.298,1956.27,-12124.97,QKL
2016-01-05,Sell,23.3495,356.21,34060.04,BHK.
2024-12-16,Dividend,75.6594,1549.56,39005.52,XFK.
2011-02-24,Withdrawal,838.0475,1106.8,-12585.43,DHX
2019-11-29,Deposit,603.9957,83.49,33331.57,KKA.
2015-10-01,Withdrawal,399.6909,395.79,-29802.92,FVND
2025-11-30,Sell,251.7713,325.38,-43729.43,OPO
2013-10-20,Withdrawal,542.8721,332.33,-27406.9,OUT.
2012-09-16,Deposit,625.0033,1113.11,-17291.64,KRLu
2024-07-16,Split,816.8662,1065.76,44046.35,KUYH
2015-02-18,Withdrawal,780.712,1414.02,-2193.15,GFUd
2016-07-10,Split,73.8974,722.94,46722.67,KXF.
2020-06-14,Withdrawal,676.4898,374.5,6853.02,ONQ
2016-12-22,Buy,0.0,1626.68,45424.69,LFL.
2013-03-23,Withdrawal,2.4969,491.37,25889.22,NLB.
2017-12-31,Dividend,123.1723,22.8,-47107.51,ZOCM
2023-10-12,Withdrawal,609.7194,563.33,15402.86,EAY
2025-08-19,Sell,0.0,1961.24,6281.08,UIPJ
2025-09-23,Dividend,44.7886,1023.13,44790.04,EUA.
2021-09-23,Deposit,628.6649,146.19,43709.95,KQV
2025-03-11,Deposit,499.7714,872.53,-43749.41,QCKI
2019-12-02,Withdrawal,377.9006,1496.91,-18680.61,IGL.
2011-07-08,Sell,530.2324,846.01,25080.3,BHJ
2011-02-13,Withdrawal,518.8797,1009.82,2341.6,TCW.
2019-02-09,Sell,49.9908,1314.91,-27006.98,BUS.
2010-02-10,Withdrawal,672.5699,826.41,48573.68,COKw
2020-08-26,Buy,0.0,100.76,-24312.76,XQM
2024-10-29,Split,0.0,227.49,5444.97,QIUd
2022-09-04,Sell,392.3318,783.64,-41255.96,VYX
2017-08-19,Withdrawal,91.9268,440.59,17039.11,HQFI
2011-07-21,Split,665.3879,1523.81,-38822.68,XUQG
2020-08-01,Split,733.5993,50.16,33755.68,WYZ.
2025-07-18,Deposit,589.685,433.42,12198.31,XRSM
2024-02-09,Split,118.9621,92.57,31540.84,MRU
2024-04-15,Split,50.2038,540.63,20398.48,DBC
2015-08-25,Withdrawal,477.3383,1948.28,27573.53,OMV
2024-04-09,Split,88.0977,938.05,-3015.82,JVC.
2021-06-06,Split,620.1962,227.49,-3955.02,RFK.
2015-01-02,Dividend,897.5517,1938.0,-10368.1,AOB
2023-09-11,Split,0.0,1620.18,-16194.04,STRU
2015-07-31,Deposit,465.6194,1010.38,-19497.15,NAH
2017-07-24,Deposit,658.3619,953.5,-5424.79,PQI.
2020-01-10,Deposit,214.7726,1107.43,-14985.8,VKJ.
2025-11-22,Split,637.2257,82.82,-10902.38,ETC
2022-09-05,Dividend,0.0,450.69,-1567.16,RFM
2022-03-11,Sell,304.5808,730.88,-8816.02,GLC
2018-01-13,Deposit,284.393,1044.5,1163.06,VIIN
2025-08-24,Deposit,379.4075,1217.99,463.91,MSG.
2015-06-17,Dividend,201.5535,879.82,-36132.19,LCC.
2011-02-08,Deposit,0.0,267.45,-33876.36,XCV
2015-10-28,Withdrawal,413.9057,1682.72,32317.28,NNN
2020-04-14,Dividend,403.4604,421.89,2784.51,BNL
2022-10-24,Sell,22.4884,1026.26,2185.74,VNB
2019-01-14,Buy,447.971,1809.77,30204.87,HVP.
2022-05-09,Buy,957.1569,421.01,-620.37,GKE
2013-09-26,Sell,571.0498,477.27,38364.24,EKT
2021-12-09,Dividend,361.3455,542.59,-36801.86,IRF.
2024-05-20,Dividend,915.2924,531.57,-37038.82,KJR
2010-06-15,Deposit,610.9336,923.9,6017.56,LPW
2012-10-18,Deposit,681.0229,1828.06,-38042.44,RMQv
2017-02-27,Withdrawal,0.0,1449.52,31062.29,ETM
2011-03-02,Withdrawal,57.6681,824.99,-4243.23,YMJv
2024-11-04,Split,0.0,1848.47,5904.75,IGME
2023-06-09,Dividend,359.4583,1416.93,8613.92,HYN.
2023-11-02,Deposit,993.2666,574.28,39446.99,GUM
2021-05-30,Dividend,0.0,576.6,24813.32,BSPf
2017-06-04,Dividend,899.5071,1655.37,-24354.71,FME.
2012-02-09,Split,661.6197,534.11,-38296.05,SKP
2010-02-04,Split,403.394,1417.14,-30292.39,WWBL
2014-08-29,Split,0.0,1798.02,-24493.86,ICZ.
2022-11-05,Sell,0.0,1781.95,43346.51,QTW.
2012-01-27,Deposit,955.0686,1537.53,-38197.56,HYH.
2024-05-28,Withdrawal,0.0,278.27,-1558.56,QDIP
2012-10-02,Sell,0.0,1658.8,1674.94,DPFv
2013-01-01,Dividend,719.0609,418.33,37598.3,RPC
2020-06-28,Dividend,916.8678,1616.78,6445.34,HBXC
2020-02-19,Dividend,911.4222,815.06,-29172.12,SYAC
2013-08-31,Dividend,683.896,297.93,33324.17,EJER
2022-04-28,Buy,757.2754,564.49,-1916.07,RZZ.
2023-11-29,Split,122.2338,278.34,-36300.63,GGN.
2021-05-15,Sell,194.0366,1379.01,-30927.07,CYV.
2018-04-05,Split,930.2842,1917.22,-30932.82,ILEs
2023-10-16,Dividend,921.1836,1468.19,-22506.89,MKJd
2013-05-01,Dividend,999.4683,1720.33,14498.36,GZWT
2011-12-03,Split,435.3157,1510.4,4324.39,UNT.
2016-10-08,Dividend,13.2069,1920.22,38194.91,VGH.
2015-07-16,Sell,150.1289,1608.85,27557.94,QNX.
2019-10-15,Sell,0.0,112.7,17183.04,XTW
2015-12-01,Withdrawal,811.9459,919.13,-46575.98,UJY
2024-08-14,Withdrawal,317.962,1829.11,-497.05,JRLp
2024-11-19,Split,738.0212,315.36,-14234.72,NLU
2013-12-29,Dividend,431.7742,222.23,-17824.04,FGB.
2017-05-19,Sell,0.0,114.07,-26016.46,RUP.
2018-01-30,Dividend,39.3857,650.98,-44710.93,DHM
2010-10-01,Dividend,524.8304,1293.05,12943.71,RRU
2016-02-24,Withdrawal,0.2141,557.19,-11413.08,YNX.
2013-01-03,Dividend,0.0,1842.72,-40255.0,OSXv
2024-10-01,Withdrawal,988.5694,1710.29,28395.83,HZMM
2010-08-15,Deposit,0.0,920.23,-47794.75,ZMG.
2017-07-11,Sell,197.7374,679.14,-25581.52,DBI.
2018-07-03,Withdrawal,556.1002,870.31,-35595.48,DGN
2016-08-23,Dividend,0.0,836.61,-10035.64,IAJ.
2017-07-16,Deposit,564.246,630.27,14671.53,UZUh
2010-11-29,Deposit,0.0,925.01,-5157.19,BWK
2013-10-02,Withdrawal,0.0,112.48,46248.81,DOF.
2020-03-04,Sell,39.6822,940.77,37920.39,DPB
2022-09-22,Buy,89.5394,1008.26,12015.45,QJX
2016-05-06,Sell,718.4681,1538.92,-45059.94,GQQ
2014-10-02,Buy,0.0,898.92,37832.06,KSKc
2017-10-05,Withdrawal,898.2931,621.15,-26305.49,GQP.
2015-09-14,Dividend,0.0,1896.24,-18738.72,JOO
2012-01-05,Withdrawal,577.7725,1067.15,-36419.7,UGG.
2012-03-11,Buy,73.6182,1969.14,-44329.02,VGR
2011-01-01,Sell,928.5251,1431.48,-34823.06,IWZ.
2023-05-13,Dividend,635.5644,927.83,32992.59,SVK.
2011-11-13,Split,974.6106,972.19,39325.53,TTF
2023-02-25,Split,513.6861,431.86,38521.86,USO.
2024-03-31,Deposit,0.0,1445.41,9614.13,XFF.
2012-03-06,Split,424.9812,1749.88,-12283.83,YTQ.
2018-01-28,Withdrawal,53.3206,1813.2,9674.83,ZAB
2014-11-16,Sell,734.1919,1291.05,-31346.5,TDB.
2019-01-06,Withdrawal,240.3072,727.95,-21440.1,HAO
2019-01-22,Sell,968.5902,1330.6,-11085.91,SWXn
2017-12-09,Buy,839.61,154.09,9530.94,NXU
2017-03-17,Split,518.9681,1729.68,-36963.64,OKB
2018-06-12,Sell,102.4424,1102.43,48856.55,YPJ
2017-08-03,Withdrawal,58.6624,551.44,38790.58,DJF.
2022-11-12,Deposit,369.0761,930.9,-14145.3,ABVf
2021-06-23,Deposit,348.7886,1232.77,4889.03,WRFN
2017-05-15,Withdrawal,0.0,221.54,-23552.02,DPGK
2010-02-22,Buy,0.0,817.99,-2181.34,ZCDs
2013-01-13,Dividend,299.0042,1836.94,-4021.65,ELH.
2013-06-02,Split,0.0,964.53,13311.24,LHC
2011-11-01,Buy,527.3851,1930.11,14048.26,KQF.
2021-07-24,Withdrawal,449.9338,1299.3,49650.75,FPF.
2019-08-09,Split,567.1671,940.51,-28129.91,ABJ
2013-10-27,Dividend,340.9139,956.17,-32224.77,LVGj
2016-12-03,Buy,0.0,317.43,-47316.04,RVC
2025-09-07,Buy,628.8304,1109.32,18622.7,HYRf
2017-11-08,Deposit,641.212,202.95,-20112.31,GZU
2010-06-22,Dividend,913.6629,815.69,14143.95,EZE
2022-11-30,Dividend,646.0404,446.63,23717.5,IGZ
2010-06-23,Deposit,807.7859,284.07,43910.73,REM.
2021-01-21,Withdrawal,752.5432,1419.03,4385.53,BNAz
2010-11-18,Sell,0.0,1622.2,22526.75,UFP
2012-12-25,Withdrawal,376.6541,521.4,-34342.49,RAHd
2022-07-10,Split,105.7763,1879.66,-28648.35,MBY
2017-05-29,Withdrawal,702.0987,549.4,15504.94,WHM
2020-09-29,Withdrawal,972.9088,925.88,-16300.22,UDJ
2020-08-01,Buy,82.2055,398.79,-13040.78,NUCC
2024-05-31,Buy,0.0,1061.63,17585.8,RPZ.
2023-01-04,Dividend,0.0,212.74,21959.57,MIK
2020-02-10,Split,938.6988,412.77,-30679.13,HJX
2019-08-05,Dividend,499.0632,1102.97,-43934.1,PRHX
2022-02-11,Split,599.5653,854.5,-30347.69,XOV
2018-01-16,Withdrawal,218.9634,1605.18,13136.3,QHRW
2018-12-21,Withdrawal,694.1689,1902.51,32096.42,FEV
2020-02-27,Buy,563.498,1580.22,39108.75,ENI
2013-01-09,Deposit,874.1398,693.01,-24107.37,CBFf
2021-04-13,Buy,454.8334,1408.65,-34342.73,KPY
2020-07-04,Dividend,569.1391,1411.8,-39305.65,VBB.
2023-01-21,Sell,293.7778,19.47,31796.86,JBX
2013-08-04,Withdrawal,922.4109,1097.67,-1421.1,SLPa
2025-11-30,Buy,766.6166,1216.54,820.18,AHWC
2023-06-27,Deposit,0.0,457.38,-17267.04,RYL.
2020-03-04,Withdrawal,255.9728,1004.59,27577.06,XEO.
2013-05-21,Dividend,43.7029,1044.49,-7276.3,IIK
2013-10-11,Split,617.7122,1141.86,6537.21,UDP
2014-06-12,Dividend,550.8864,1690.84,-13836.58,CDW
2013-07-16,Split,0.0,133.37,31994.28,VXN
2018-01-01,Withdrawal,971.5944,1632.67,-37890.27,PFOv
2010-07-06,Buy,216.3495,951.5,554.19,JUDr
2016-06-05,Withdrawal,108.6273,1847.99,30874.82,GAVn
2020-07-08,Buy,160.9362,1200.86,-34101.42,IHZ.
2025-02-09,Withdrawal,187.8328,1374.62,-47174.89,MVP.
2017-12-04,Split,47.4414,36.68,10625.63,LTW.
2020-02-27,Buy,0.0,1085.29,33538.79,IEX.
2011-12-18,Withdrawal,56.498,1771.73,-9885.94,LUFW
2018-01-24,Dividend,0.0,25.53,21806.82,LXQ
2019-04-09,Buy,820.259,1552.62,-28647.36,AZC
2025-04-16,Withdrawal,0.0,1477.41,-14199.79,NBZ.
2023-09-09,Deposit,344.8244,93.74,-799.85,VOE
2021-05-25,Split,348.9735,639.08,49113.0,HZH.
2016-10-28,Sell,103.9862,522.38,30908.2,AHC
2024-05-14,Sell,532.0438,1669.84,48653.64,WMVe
2020-05-30,Withdrawal,266.7596,1603.29,-6249.15,DUW
2025-02-06,Withdrawal,526.3563,1275.29,22995.64,GVTU
2024-11-07,Sell,804.6135,1391.61,-27409.8,FVW
2024-07-27,Withdrawal,273.2196,43.09,-32907.7,MCB
2012-06-27,Withdrawal,315.9006,1058.9,-16643.48,XCV
2012-09-29,Deposit,939.4727,195.84,-10749.2,FPM
2012-02-25,Deposit,745.2327,1215.75,-48442.09,CFPJ
2022-02-17,Withdrawal,0.0,1742.57,43321.54,LBR
2019-08-08,Deposit,830.5091,1339.66,37020.91,XBS.
2018-03-09,Split,62.5134,1514.88,29426.33,OYB.
2023-03-16,Dividend,0.0,708.74,-38277.3,QGDm
2011-07-17,Split,155.5655,513.17,22677.15,BRA.
2011-11-03,Buy,116.8981,318.93,-44789.48,JKNd
2022-08-01,Deposit,582.9946,1294.76,-10698.08,ZPN
2025-02-01,Withdrawal,668.3546,406.92,-7987.15,WLY.
2019-04-26,Deposit,356.4984,123.55,3978.63,PGD.
2022-11-05,Dividend,0.0,1538.92,-8659.14,LMX
2020-11-10,Dividend,100.056,1799.08,-23202.83,NCF.
2024-03-21,Sell,228.8522,1622.49,40733.73,IZI.
2013-12-15,Withdrawal,800.4369,340.2,-3712.28,CVJ.
2023-07-14,Buy,499.2654,296.16,-13562.36,LET.
2012-08-18,Dividend,156.5648,960.9,-12308.3,CGG.
2025-06-30,Split,972.1782,1706.13,46325.68,EPYg
2012-11-08,Dividend,63.8232,245.44,1567.01,QJB
2014-05-21,Deposit,350.0317,1648.79,-15425.96,GHS
2021-10-01,Buy,301.3371,1179.35,-32389.18,FLR
2021-10-27,Withdrawal,0.0,1068.39,5814.49,LXY
2020-08-06,Split,852.7957,1839.07,11997.07,STQ
2019-02-05,Deposit,446.9995,1231.48,-16943.12,BGKQ
2010-12-24,Dividend,150.3975,1331.06,1395.45,TONr
2013-10-04,Withdrawal,720.9933,1322.51,15173.94,UPM
2017-01-14,Split,14.9299,521.65,43144.23,CNRv
2013-01-29,Sell,764.8764,1410.38,-42644.53,QAT.
2020-06-22,Buy,318.0006,1759.31,-33506.81,VPD.
2014-11-11,Deposit,0.0,965.1,-47495.22,AFP.
2021-05-21,Dividend,393.6159,227.59,34668.05,QBD.
2018-07-11,Sell,427.5086,1846.43,34994.09,WRZ.
2021-12-08,Deposit,650.3855,1350.93,41871.27,XJG.
2015-05-01,Sell,0.0,887.96,27860.5,TQK.
2020-08-13,Buy,831.4873,303.64,-29591.38,CIYB
2010-10-31,Deposit,163.3937,921.61,6773.26,GMK
2021-07-24,Split,646.3991,225.29,-47673.94,XOA
2018-12-11,Buy,901.0004,678.11,41739.9,VMBk
2016-05-19,Withdrawal,500.4794,704.67,10696.75,SKE.
2022-01-09,Split,257.855,1303.23,38437.57,IKP.
2016-12-24,Withdrawal,233.1659,931.86,27235.04,QSPy
2015-12-29,Deposit,0.0,1583.03,-36953.42,GHG
2012-01-29,Dividend,412.3477,1563.28,31925.36,BZEL
2012-06-12,Withdrawal,0.0,741.23,-43826.09,JYWG
2019-10-20,Split,825.0472,1104.13,-12436.04,MIS
2016-12-13,Dividend,0.0,834.49,45658.82,EGR.
2015-10-14,Deposit,191.6996,682.62,47577.26,DEJ
2025-05-18,Sell,202.655,170.6,40982.15,TLG.
2022-12-20,Buy,404.1184,573.32,22566.69,UET
2013-12-19,Withdrawal,0.0,355.61,38583.63,NLD.
2014-05-11,Sell,0.0,1779.31,42795.13,GKJ.
2014-06-13,Dividend,156.3557,205.43,45161.15,IZRO
2013-07-25,Dividend,0.0,20.26,27827.81,SHBl
2011-11-22,Sell,985.1586,408.97,-12840.4,VKM.
2022-09-09,Buy,756.5183,1106.47,-11841.95,XTL
2015-08-22,Sell,0.0,354.38,-43327.68,HAMe
2017-04-02,Sell,931.4168,576.18,-3718.54,ASLB
2014-06-07,Dividend,69.9707,1950.97,-10240.53,LKR
2025-04-16,Dividend,895.1791,1741.14,47177.02,NPW.
2025-05-13,Sell,741.8578,609.14,-11914.42,GGDU
2016-04-07,Deposit,576.3555,1447.54,38775.14,XXD
2012-09-07,Sell,0.0,1406.51,41101.42,RXCf
2021-09-22,Sell,435.8487,75.69,41824.62,GURT
2012-02-28,Sell,0.0,1797.48,11598.84,LXBt
2020-11-13,Dividend,775.5291,1869.92,-19067.21,RTEX
2019-09-20,Dividend,223.982,1523.03,7960.61,FMGg
2023-04-01,Buy,554.3981,1027.08,31264.17,BTJ.
2022-08-09,Split,0.0,1407.39,5428.58,EEN
2017-01-30,Deposit,504.4049,151.56,32352.76,JCA.
2014-04-16,Deposit,0.0,1023.92,3875.89,JXQ
2019-11-06,Dividend,957.822,511.88,-40181.19,MFZ
2012-12-16,Sell,439.4446,1891.23,7303.66,GYLS
2013-04-30,Buy,116.0869,551.8,21847.71,WTFk
2019-02-23,Sell,0.0,242.05,-41101.68,HTLB
2023-06-24,Buy,754.091,1949.53,42340.42,SID.
2025-05-08,Sell,744.5799,1628.65,24800.27,PRQ
2022-05-02,Sell,373.5199,611.08,-30179.57,BVWf
2015-06-27,Split,614.9609,1542.06,12623.8,SUY
2019-06-27,Dividend,0.0,1234.8,35712.46,CJHU
