Date,Activity,Ticker,Quantity,Price,Amount
2021-03-24,Buy,AMZN,4,499.7,1998.8
2023-02-02,Sell,AMZN,74,499.92,36994.08
2024-03-14,Dividend,AMZN,43,399.01,40.86
2021-10-02,Sell,TSLA,13,275.69,3583.97
2021-03-03,Sell,GOOG,76,79.65,6053.4
2024-06-15,Buy,AAPL,78,454.51,35451.78
2023-12-29,Sell,AMZN,93,307.46,28593.78
2023-08-13,Dividend,AAPL,41,337.63,40.52
2022-07-17,Sell,TSLA,83,86.0,7138.0
2023-01-08,Buy,TSLA,77,82.72,6369.44
2021-10-03,Buy,MSFT,58,296.22,17180.76
2024-01-13,Buy,TSLA,98,58.91,5773.18
2023-04-27,Dividend,AMZN,80,74.26,45.12
2023-03-09,Dividend,GOOG,56,387.25,9.07
2022-10-26,Sell,TSLA,95,347.27,32990.65
2025-09-06,Sell,GOOG,68,494.47,33623.96
2021-11-05,Sell,AMZN,52,141.42,7353.84
2022-12-13,Dividend,AAPL,33,155.13,42.2
2025-04-16,Dividend,AMZN,78,164.68,34.21
2021-11-02,Buy,MSFT,48,382.3,18350.4
2021-02-19,Dividend,AAPL,20,136.41,26.56
2021-06-02,Sell,TSLA,77,188.22,14492.94
2024-03-11,Buy,AAPL,27,259.24,6999.48
2022-04-10,Dividend,MSFT,48,285.18,3.13
2024-06-09,Buy,AAPL,96,319.23,30646.08
2024-06-04,Dividend,MSFT,69,448.36,24.73
2024-10-04,Sell,AAPL,37,300.76,11128.12
2025-08-03,Sell,AMZN,57,76.86,4381.02
2024-08-06,Sell,GOOG,4,160.99,643.96
2025-02-19,Sell,MSFT,30,299.81,8994.3
2022-08-10,Dividend,AAPL,91,437.73,7.95
2020-12-15,Dividend,AAPL,89,279.95,7.71
2022-04-03,Dividend,MSFT,30,180.23,37.15
2021-01-27,Sell,TSLA,96,265.06,25445.76
2025-10-31,Sell,AAPL,90,274.78,24730.2
2022-06-10,Sell,TSLA,75,120.0,9000.0
2023-01-02,Dividend,TSLA,70,199.25,36.53
2021-08-13,Sell,AMZN,71,426.82,30304.22
2022-06-09,Buy,TSLA,45,285.33,12839.85
2024-07-23,Buy,MSFT,48,406.79,19525.92
2025-11-11,Dividend,AMZN,33,91.34,32.16
2022-07-07,Dividend,AMZN,15,462.71,40.88
2022-04-05,Dividend,GOOG,74,371.93,14.16
2025-11-25,Buy,MSFT,92,443.73,40823.16
2021-10-24,Dividend,MSFT,25,211.59,22.48
2024-10-08,Buy,AMZN,93,465.07,43251.51
2022-11-20,Buy,GOOG,79,185.77,14675.83
2023-10-11,Buy,AMZN,12,149.77,1797.24
2024-09-30,Sell,TSLA,4,337.92,1351.68
2025-07-02,Sell,GOOG,43,318.21,13683.03
2023-05-07,Buy,MSFT,81,469.87,38059.47
2021-01-23,Dividend,TSLA,77,467.51,14.7
2025-06-20,Sell,TSLA,91,287.75,26185.25
2022-11-10,Sell,MSFT,54,370.17,19989.18
2025-10-13,Sell,GOOG,33,172.97,5708.01
2024-12-26,Dividend,MSFT,21,136.63,21.02
2023-04-26,Buy,AAPL,42,332.53,13966.26
2024-04-23,Sell,AAPL,62,176.58,10947.96
2025-05-05,Dividend,AAPL,36,149.41,43.26
2021-01-22,Dividend,AMZN,83,144.95,19.63
2024-10-25,Buy,MSFT,91,240.58,21892.78
2022-01-13,Buy,TSLA,90,173.19,15587.1
2024-05-23,Sell,MSFT,98,80.67,7905.66
2023-02-02,Buy,TSLA,10,358.41,3584.1
2022-09-17,Dividend,GOOG,9,486.61,11.92
2022-05-08,Buy,TSLA,61,414.17,25264.37
2021-09-10,Dividend,AMZN,81,84.56,20.92
2021-08-26,Buy,TSLA,7,381.64,2671.48
2022-05-01,Dividend,MSFT,89,161.78,26.2
2022-09-26,Buy,MSFT,7,261.42,1829.94
2023-11-04,Buy,AMZN,21,176.86,3714.06
2023-02-07,Dividend,GOOG,73,482.12,29.06
2025-03-14,Buy,AAPL,93,357.92,33286.56
2021-07-10,Dividend,AMZN,77,185.0,16.97
2024-07-02,Dividend,AMZN,5,316.29,18.9
2021-02-09,Sell,TSLA,1,242.23,242.23
2023-09-19,Dividend,AMZN,89,353.05,30.86
2022-12-01,Dividend,AAPL,70,379.36,47.5
2021-12-16,Dividend,AMZN,4,126.01,10.1
2021-11-04,Buy,MSFT,49,400.38,19618.62
2025-09-10,Buy,MSFT,74,63.75,4717.5
2023-08-24,Sell,AMZN,32,121.19,3878.08
2022-08-18,Buy,TSLA,20,118.6,2372.0
2024-01-07,Sell,AMZN,53,455.88,24161.64
2024-01-30,Buy,MSFT,53,135.97,7206.41
2021-05-21,Dividend,AAPL,90,331.99,14.49
2024-08-18,Dividend,AAPL,79,494.09,36.38
2022-08-26,Dividend,TSLA,22,126.78,20.28
2021-06-20,Dividend,AMZN,51,474.27,15.13
2023-12-15,Dividend,AAPL,96,226.75,14.11
2025-07-02,Buy,MSFT,13,391.81,5093.53
2021-12-28,Sell,MSFT,52,345.16,17948.32
2023-09-27,Sell,AAPL,16,265.18,4242.88
2022-10-31,Buy,AAPL,23,268.56,6176.88
2025-11-15,Buy,AAPL,93,493.57,45902.01
2025-06-18,Sell,TSLA,34,266.93,9075.62
2022-10-25,Sell,TSLA,27,432.83,11686.41
2022-04-30,Dividend,AAPL,35,483.86,17.24
2022-03-26,Sell,AAPL,25,359.47,8986.75
2023-09-26,Buy,GOOG,51,391.21,19951.71
2025-04-25,Buy,GOOG,11,103.52,1138.72
2022-12-08,Dividend,MSFT,34,433.1,43.98
2025-04-27,Buy,MSFT,42,266.28,11183.76
2021-02-12,Sell,MSFT,67,217.21,14553.07
2023-05-22,Dividend,MSFT,17,414.58,34.11
2024-06-21,Buy,GOOG,18,384.12,6914.16
2022-08-30,Buy,GOOG,59,82.28,4854.52
2022-09-07,Buy,AAPL,58,488.41,28327.78
2023-07-12,Dividend,GOOG,95,126.92,14.93
2022-10-04,Buy,TSLA,80,332.4,26592.0
2023-05-30,Dividend,GOOG,40,285.4,23.82
2022-01-21,Dividend,GOOG,72,277.92,10.63
2025-09-16,Buy,GOOG,88,215.72,18983.36
2023-08-11,Dividend,GOOG,88,147.73,25.54
2021-07-24,Buy,GOOG,93,216.03,20090.79
2025-11-07,Dividend,MSFT,43,246.85,34.35
2025-09-06,Buy,MSFT,28,236.41,6619.48
2021-02-17,Sell,GOOG,50,339.0,16950.0
2023-03-28,Dividend,AMZN,19,184.98,27.13
2025-01-03,Sell,MSFT,14,314.35,4400.9
2024-05-17,Buy,GOOG,45,70.57,3175.65
2023-02-26,Sell,MSFT,45,267.89,12055.05
2024-05-12,Sell,TSLA,7,474.23,3319.61
2024-02-28,Dividend,MSFT,36,454.29,1.93
2022-01-01,Sell,TSLA,29,243.73,7068.17
2025-03-27,Sell,MSFT,83,170.06,14114.98
2024-11-09,Sell,TSLA,14,177.43,2484.02
2024-10-20,Buy,AAPL,17,211.3,3592.1
2022-10-26,Buy,TSLA,63,403.56,25424.28
2022-08-03,Sell,AAPL,22,313.29,6892.38
2021-04-29,Dividend,GOOG,63,108.24,11.46
2025-01-29,Buy,GOOG,25,227.86,5696.5
2022-09-05,Buy,GOOG,45,298.54,13434.3
2021-04-20,Buy,AMZN,25,151.59,3789.75
2024-03-06,Sell,AMZN,56,73.36,4108.16
2022-02-27,Sell,GOOG,80,447.39,35791.2
2022-02-08,Buy,GOOG,75,461.54,34615.5
2024-07-08,Sell,MSFT,14,347.18,4860.52
2021-06-16,Buy,GOOG,86,392.91,33790.26
2021-08-31,Buy,TSLA,31,214.82,6659.42
2025-08-07,Sell,TSLA,14,247.01,3458.14
2022-08-03,Buy,GOOG,76,471.93,35866.68
2025-07-31,Sell,GOOG,20,156.46,3129.2
2022-10-30,Dividend,AAPL,67,120.9,40.33
2024-02-10,Dividend,AMZN,68,255.45,20.57
2024-06-06,Buy,AAPL,48,385.48,18503.04
2021-12-15,Sell,GOOG,18,212.36,3822.48
2022-05-15,Sell,AMZN,70,472.47,33072.9
2025-12-04,Buy,AAPL,63,399.37,25160.31
2021-11-01,Buy,TSLA,64,458.87,29367.68
2024-08-14,Sell,GOOG,74,50.34,3725.16
2023-10-30,Buy,AAPL,74,272.16,20139.84
2025-10-13,Dividend,MSFT,43,93.62,25.83
2020-12-24,Dividend,MSFT,59,269.95,9.43
2025-06-28,Sell,AMZN,22,466.77,10268.94
2022-07-22,Sell,TSLA,55,196.05,10782.75
2022-10-06,Sell,AMZN,57,193.8,11046.6
2022-08-28,Sell,AMZN,73,352.91,25762.43
2023-04-08,Buy,GOOG,18,190.02,3420.36
2022-12-01,Sell,GOOG,6,82.39,494.34
2023-06-06,Buy,TSLA,49,84.68,4149.32
2023-09-01,Sell,TSLA,91,372.66,33912.06
2021-10-17,Dividend,AAPL,5,205.69,20.57
2022-12-09,Dividend,TSLA,18,216.33,44.66
2021-06-14,Sell,MSFT,93,176.83,16445.19
2021-09-18,Dividend,AAPL,56,143.4,40.08
2024-06-18,Buy,MSFT,80,309.48,24758.4
2022-12-25,Buy,AAPL,80,90.87,7269.6
2024-10-26,Buy,AAPL,21,95.27,2000.67
2024-03-08,Sell,AAPL,5,146.7,733.5
2021-05-15,Sell,AMZN,57,374.04,21320.28
2021-07-18,Dividend,AAPL,55,326.12,3.46
2021-01-13,Sell,AMZN,54,122.43,6611.22
2023-10-14,Sell,TSLA,4,309.43,1237.72
2024-08-01,Dividend,AAPL,34,281.07,16.27
2025-01-19,Sell,TSLA,32,412.05,13185.6
2023-06-30,Dividend,GOOG,45,260.07,29.14
2025-04-05,Dividend,GOOG,27,222.7,45.51
2021-01-02,Buy,AMZN,85,82.52,7014.2
2023-04-03,Sell,AMZN,35,428.03,14981.05
2021-12-12,Dividend,MSFT,78,241.94,42.24
2021-04-10,Dividend,GOOG,98,77.19,24.39
2023-09-05,Dividend,TSLA,94,486.51,47.76
2024-04-07,Buy,AAPL,43,372.29,16008.47
2024-07-27,Dividend,AMZN,97,77.52,13.62
2024-03-21,Sell,AAPL,74,278.78,20629.72
2023-10-26,Sell,GOOG,87,245.36,21346.32
2023-09-11,Dividend,TSLA,46,164.73,14.87
2021-02-09,Dividend,AMZN,77,84.7,1.06
2022-01-08,Buy,GOOG,40,345.45,13818.0
2022-11-21,Buy,AMZN,14,446.09,6245.26
2024-07-10,Buy,TSLA,65,237.85,15460.25
2025-08-23,Dividend,AMZN,89,56.63,46.7
2024-11-21,Buy,TSLA,90,151.1,13599.0
2022-10-15,Sell,AAPL,43,345.72,14865.96
2025-05-11,Buy,GOOG,20,70.11,1402.2
2021-05-09,Sell,GOOG,22,469.87,10337.14
2022-04-03,Sell,AAPL,44,91.47,4024.68
2024-04-26,Sell,AMZN,56,349.33,19562.48
2025-06-28,Buy,GOOG,66,490.63,32381.58
2023-06-28,Sell,GOOG,97,357.38,34665.86
2024-12-01,Buy,TSLA,73,83.42,6089.66
2025-10-02,Dividend,AMZN,64,352.2,32.62
2023-06-19,Dividend,MSFT,69,429.75,5.61
2025-08-08,Sell,AMZN,44,470.59,20705.96
2022-12-29,Dividend,MSFT,11,353.01,4.11
2023-11-03,Buy,MSFT,74,495.11,36638.14
2021-06-14,Sell,AAPL,89,417.75,37179.75
2021-09-23,Sell,AMZN,14,217.92,3050.88
2020-12-26,Buy,GOOG,66,275.5,18183.0
2021-12-16,Buy,AAPL,63,397.84,25063.92
2025-06-16,Dividend,AAPL,39,385.48,9.3
2023-07-15,Buy,AMZN,27,291.33,7865.91
2025-04-26,Sell,TSLA,2,157.17,314.34
2024-02-22,Dividend,AAPL,31,211.48,22.44
2021-01-31,Sell,MSFT,63,412.52,25988.76
2021-09-18,Dividend,TSLA,10,62.45,10.29
2021-08-27,Dividend,GOOG,12,335.8,42.2
2025-02-08,Buy,MSFT,13,458.93,5966.09
2022-06-08,Dividend,GOOG,76,261.29,1.85
2021-02-08,Buy,AAPL,76,338.64,25736.64
2021-04-03,Sell,GOOG,43,456.74,19639.82
2021-03-25,Sell,TSLA,43,443.69,19078.67
2025-06-21,Sell,MSFT,44,218.66,9621.04
2023-03-04,Buy,TSLA,88,393.91,34664.08
2025-09-23,Buy,TSLA,95,131.25,12468.75
2022-12-10,Sell,AAPL,43,366.45,15757.35
2022-07-07,Buy,MSFT,89,93.09,8285.01
2025-03-13,Buy,GOOG,82,254.3,20852.6
2024-05-26,Dividend,AMZN,20,489.53,18.05
2025-05-07,Buy,GOOG,55,149.28,8210.4
2024-02-05,Buy,GOOG,48,391.86,18809.28
2024-12-08,Buy,AMZN,70,264.47,18512.9
2021-11-03,Buy,MSFT,74,342.71,25360.54
2021-06-29,Sell,AAPL,33,190.46,6285.18
2024-10-30,Buy,AAPL,77,305.36,23512.72
2024-03-31,Sell,AMZN,49,353.15,17304.35
2023-07-22,Buy,TSLA,27,278.63,7523.01
2022-06-15,Dividend,AAPL,38,346.9,27.97
2021-05-07,Dividend,AAPL,70,498.48,7.5
2023-11-05,Sell,GOOG,73,251.89,18387.97
2020-12-30,Dividend,AMZN,99,119.86,15.86
2025-11-24,Dividend,MSFT,83,438.74,24.61
2023-07-10,Buy,MSFT,68,359.07,24416.76
2024-04-06,Buy,AAPL,5,461.35,2306.75
2021-10-08,Buy,TSLA,9,60.51,544.59
2024-09-03,Sell,AAPL,49,377.85,18514.65
2022-05-13,Buy,AAPL,93,184.85,17191.05
2021-03-31,Buy,AAPL,37,377.5,13967.5
2025-09-26,Sell,GOOG,35,396.73,13885.55
2021-04-22,Dividend,AMZN,38,50.9,36.17
2022-08-25,Dividend,AAPL,70,408.34,3.42
2022-12-24,Sell,MSFT,60,366.28,21976.8
2024-12-01,Sell,MSFT,73,334.57,24423.61
2023-03-07,Sell,AMZN,56,190.77,10683.12
2023-12-24,Sell,TSLA,91,329.66,29999.06
2021-04-03,Sell,GOOG,16,87.5,1400.0
2021-01-02,Sell,AMZN,54,411.75,22234.5
2025-10-24,Buy,MSFT,41,338.51,13878.91
2025-10-22,Sell,TSLA,56,298.97,16742.32
2022-03-26,Dividend,AMZN,63,352.62,18.96
2021-11-02,Buy,MSFT,55,466.6,25663.0
2022-10-09,Buy,AAPL,43,189.61,8153.23
2022-10-20,Buy,AAPL,42,119.24,5008.08
2023-03-19,Buy,MSFT,91,90.3,8217.3
2021-11-15,Buy,AAPL,50,190.86,9543.0
2021-12-26,Sell,GOOG,25,350.39,8759.75
2022-05-03,Buy,AAPL,80,443.15,35452.0
2022-11-13,Sell,AMZN,11,321.43,3535.73
2025-08-01,Buy,AMZN,71,463.79,32929.09
2025-02-09,Sell,AAPL,36,169.7,6109.2
2023-10-30,Sell,MSFT,30,359.36,10780.8
2024-11-25,Sell,TSLA,72,169.28,12188.16
2023-08-18,Buy,AMZN,79,470.35,37157.65
2021-05-05,Buy,AAPL,91,225.51,20521.41
2022-10-04,Buy,MSFT,14,426.28,5967.92
2024-08-01,Dividend,AMZN,57,267.35,31.64
2022-03-09,Sell,MSFT,27,271.97,7343.19
2024-07-15,Buy,GOOG,45,125.37,5641.65
2025-04-13,Buy,AAPL,42,87.52,3675.84
2021-03-25,Sell,AMZN,37,213.75,7908.75
2024-09-30,Dividend,AMZN,43,131.48,10.85
2022-11-24,Dividend,TSLA,27,186.58,41.82
2023-06-13,Sell,AAPL,89,443.19,39443.91
2021-01-18,Dividend,MSFT,50,81.47,21.5
2022-02-03,Dividend,AAPL,12,60.41,45.28
2024-07-27,Dividend,MSFT,19,138.2,36.75
2022-12-01,Buy,GOOG,52,472.37,24563.24
2023-01-04,Buy,AAPL,64,64.02,4097.28
2022-07-08,Buy,TSLA,34,295.53,10048.02
2021-07-11,Sell,GOOG,17,466.89,7937.13
2022-09-26,Sell,MSFT,52,446.83,23235.16
2025-08-01,Dividend,TSLA,30,335.31,47.12
2021-11-10,Sell,TSLA,81,142.58,11548.98
2023-08-13,Dividend,AMZN,86,395.91,27.09
2022-06-06,Buy,TSLA,57,159.47,9089.79
2024-07-11,Buy,TSLA,6,345.4,2072.4
2023-08-01,Sell,GOOG,89,252.33,22457.37
2022-01-04,Dividend,GOOG,83,371.47,20.36
2023-09-14,Sell,TSLA,63,210.42,13256.46
2023-12-09,Sell,MSFT,50,356.66,17833.0
2022-02-17,Buy,AAPL,11,295.07,3245.77
2024-07-15,Sell,AAPL,78,333.12,25983.36
2025-02-22,Dividend,AAPL,87,105.18,37.3
2025-01-17,Sell,AMZN,18,227.95,4103.1
2023-04-21,Sell,MSFT,70,273.78,19164.6
2024-10-26,Dividend,AMZN,18,146.5,49.7
2022-03-05,Buy,AMZN,70,293.62,20553.4
2022-05-29,Buy,TSLA,26,482.96,12556.96
2022-01-14,Dividend,GOOG,79,332.5,25.16
2022-02-22,Sell,GOOG,50,208.29,10414.5
2024-08-17,Buy,MSFT,20,210.77,4215.4
2022-01-19,Sell,GOOG,89,186.36,16586.04
2021-03-08,Sell,AMZN,38,300.64,11424.32
2020-12-11,Dividend,MSFT,12,139.74,15.69
2021-03-15,Buy,AMZN,41,310.94,12748.54
2025-02-17,Dividend,TSLA,75,342.67,17.37
2025-07-04,Dividend,MSFT,88,281.21,6.71
2025-06-01,Buy,TSLA,86,233.24,20058.64
2024-07-02,Buy,MSFT,73,240.12,17528.76
2023-11-17,Buy,MSFT,61,328.72,20051.92
2022-07-16,Sell,AAPL,3,176.87,530.61
2023-04-24,Dividend,MSFT,37,178.37,24.63
2024-02-20,Dividend,AAPL,24,490.22,49.69
2024-04-20,Dividend,AAPL,4,494.94,28.63
2021-03-23,Dividend,MSFT,28,231.78,36.48
2021-10-09,Sell,TSLA,88,193.1,16992.8
2023-01-25,Buy,AMZN,51,426.39,21745.89
2024-12-20,Dividend,AAPL,12,130.86,3.51
2021-01-25,Buy,TSLA,51,335.55,17113.05
2025-11-11,Buy,AAPL,66,357.18,23573.88
2022-03-04,Dividend,AMZN,90,50.45,29.65
2022-11-17,Dividend,AMZN,26,336.84,41.19
2021-02-07,Buy,MSFT,100,359.45,35945.0
2022-11-18,Sell,MSFT,31,412.72,12794.32
2023-09-06,Buy,GOOG,42,354.48,14888.16
2024-10-08,Sell,TSLA,97,393.65,38184.05
2025-10-26,Dividend,GOOG,76,261.69,26.01
2022-12-04,Buy,AAPL,18,406.38,7314.84
2022-10-17,Dividend,MSFT,4,78.78,46.87
2025-02-09,Buy,TSLA,55,322.43,17733.65
2021-10-26,Dividend,GOOG,42,481.0,29.35
2025-06-18,Buy,AAPL,67,205.21,13749.07
2024-05-04,Buy,TSLA,76,69.95,5316.2
2023-07-23,Dividend,GOOG,46,166.73,49.26
2022-07-02,Sell,TSLA,90,211.11,18999.9
2024-08-15,Dividend,MSFT,46,191.12,19.88
2022-08-09,Buy,AAPL,86,273.05,23482.3
2023-10-18,Dividend,AMZN,83,335.89,20.65
2024-01-20,Dividend,AMZN,27,103.19,41.11
2024-05-31,Sell,TSLA,61,339.73,20723.53
2024-04-13,Dividend,TSLA,27,293.45,11.18
2021-05-22,Dividend,AMZN,77,490.98,45.64
2023-12-25,Dividend,MSFT,80,462.23,3.53
2024-07-22,Buy,GOOG,14,440.69,6169.66
2025-09-29,Sell,AAPL,81,318.9,25830.9
2024-10-08,Dividend,GOOG,81,294.85,46.93
2022-08-25,Sell,TSLA,31,173.14,5367.34
2020-12-30,Dividend,AAPL,95,363.1,30.72
2021-03-22,Dividend,AAPL,39,86.45,4.89
2023-08-27,Sell,AAPL,50,407.92,20396.0
2023-10-15,Buy,GOOG,42,269.81,11332.02
2022-04-09,Sell,MSFT,78,275.8,21512.4
2025-05-26,Sell,MSFT,70,374.61,26222.7
2025-01-12,Dividend,TSLA,3,194.18,2.42
2021-04-11,Sell,MSFT,63,240.4,15145.2
2024-09-24,Sell,MSFT,38,448.85,17056.3
2023-10-23,Sell,GOOG,68,64.19,4364.92
2024-11-24,Dividend,GOOG,81,285.79,38.35
2022-12-31,Sell,TSLA,58,179.69,10422.02
2025-11-16,Buy,TSLA,66,319.85,21110.1
2022-04-07,Buy,MSFT,4,191.51,766.04
2021-07-30,Sell,AAPL,56,424.58,23776.48
2021-05-22,Sell,MSFT,30,71.61,2148.3
2025-09-27,Dividend,AAPL,32,218.12,9.88
2022-09-07,Sell,AMZN,70,328.93,23025.1
2021-11-30,Buy,GOOG,41,258.74,10608.34
2023-04-16,Dividend,MSFT,47,396.68,42.18
2021-04-09,Dividend,AAPL,81,144.88,9.98
2024-12-18,Buy,TSLA,53,249.75,13236.75
2024-10-04,Buy,TSLA,22,446.15,9815.3
2024-12-19,Sell,MSFT,51,186.49,9510.99
2025-10-19,Dividend,MSFT,100,246.0,48.17
2021-12-08,Dividend,AAPL,62,285.2,47.8
2022-07-26,Sell,MSFT,83,459.74,38158.42
2021-05-14,Buy,MSFT,14,95.22,1333.08
2023-12-11,Buy,MSFT,27,222.22,5999.94
2022-11-05,Sell,GOOG,8,265.42,2123.36
2022-03-27,Dividend,AMZN,10,302.74,19.68
2025-07-03,Dividend,GOOG,84,259.0,46.25
2025-04-04,Dividend,GOOG,55,151.37,43.08
2025-11-05,Dividend,TSLA,3,365.05,42.67
2025-09-29,Dividend,TSLA,40,255.66,21.25
2022-05-24,Dividend,AMZN,55,189.19,34.2
2024-09-19,Sell,AAPL,20,226.13,4522.6
2023-08-11,Sell,AAPL,21,274.34,5761.14
2023-07-24,Dividend,AMZN,52,392.22,7.22
2025-11-30,Sell,GOOG,54,60.6,3272.4
2021-03-16,Buy,TSLA,18,350.95,6317.1
2024-10-11,Sell,AAPL,28,141.05,3949.4
2023-05-22,Dividend,GOOG,25,198.33,37.32
2023-02-28,Buy,GOOG,21,196.2,4120.2
2025-09-23,Dividend,GOOG,21,240.67,36.49
2022-12-12,Dividend,TSLA,19,268.97,4.03
2023-06-03,Dividend,AMZN,3,147.76,32.82
2024-05-20,Buy,AAPL,45,258.17,11617.65
2023-05-01,Sell,AAPL,33,383.93,12669.69
2021-03-20,Buy,AMZN,67,214.31,14358.77
2025-07-08,Buy,AMZN,18,263.03,4734.54
2022-01-28,Sell,GOOG,4,411.14,1644.56
2022-11-11,Dividend,AMZN,48,290.23,45.55
2022-05-09,Sell,GOOG,82,265.72,21789.04
2021-10-04,Buy,AMZN,38,294.49,11190.62
2021-05-24,Sell,TSLA,64,291.06,18627.84
2023-10-16,Sell,AAPL,78,316.5,24687.0
2024-08-29,Buy,AAPL,62,266.3,16510.6
2023-05-27,Dividend,AMZN,77,345.39,3.18
2025-07-07,Buy,TSLA,17,110.5,1878.5
2021-02-07,Dividend,AMZN,84,140.91,8.32
2020-12-24,Sell,TSLA,96,206.5,19824.0
2022-05-30,Dividend,AMZN,48,338.16,10.01
2025-08-21,Sell,GOOG,92,338.37,31130.04
2025-07-28,Dividend,AMZN,36,120.87,46.96
2023-02-21,Dividend,AMZN,26,274.35,18.54
2024-09-09,Sell,GOOG,16,149.85,2397.6
2023-04-03,Buy,TSLA,87,186.34,16211.58
2022-09-26,Dividend,AMZN,3,398.35,34.25
2021-09-06,Dividend,MSFT,35,56.12,20.87
2021-11-15,Buy,MSFT,96,379.51,36432.96
2021-04-02,Buy,MSFT,42,422.56,17747.52
2021-10-21,Buy,MSFT,27,64.72,1747.44
2021-06-12,Buy,AMZN,39,337.54,13164.06
2022-12-23,Buy,TSLA,85,322.25,27391.25
2025-01-08,Sell,TSLA,93,345.28,32111.04
2021-11-10,Buy,AMZN,31,90.94,2819.14
2025-10-01,Sell,TSLA,46,432.81,19909.26
2024-02-06,Dividend,AMZN,5,339.19,46.11
2022-11-29,Sell,AMZN,47,480.77,22596.19
2021-11-25,Sell,GOOG,1,415.35,415.35
2021-04-10,Buy,TSLA,6,390.43,2342.58
2022-08-31,Buy,TSLA,93,369.29,34343.97
2023-07-23,Sell,MSFT,52,337.71,17560.92
2023-09-15,Buy,AMZN,98,439.89,43109.22
2021-01-28,Sell,MSFT,75,133.91,10043.25
2025-04-02,Buy,MSFT,25,173.6,4340.0
2023-03-18,Dividend,GOOG,28,148.13,20.57
2024-01-19,Sell,TSLA,86,305.01,26230.86
2023-02-12,Sell,AAPL,76,366.05,27819.8
2022-09-30,Buy,AAPL,12,356.43,4277.16
2023-11-06,Buy,AMZN,12,271.87,3262.44
2022-04-23,Sell,MSFT,25,397.01,9925.25
2022-09-20,Sell,GOOG,51,201.64,10283.64
2024-10-13,Dividend,GOOG,16,201.5,44.75
2022-08-23,Sell,AMZN,54,170.36,9199.44
2024-04-16,Dividend,MSFT,70,298.08,47.11
2024-08-22,Dividend,AMZN,67,145.6,21.97
2024-08-06,Buy,MSFT,38,128.58,4886.04
2023-05-07,Sell,MSFT,66,361.47,23857.02
2025-01-09,Buy,MSFT,89,165.49,14728.61
2025-04-24,Dividend,TSLA,68,210.41,41.12
2024-05-11,Sell,TSLA,37,396.33,14664.21
2022-07-04,Sell,AMZN,45,220.21,9909.45
2024-01-19,Sell,TSLA,68,370.45,25190.6
2025-09-30,Dividend,AAPL,60,242.4,47.04
2025-06-09,Sell,TSLA,1,162.88,162.88
2023-12-15,Sell,GOOG,99,395.31,39135.69
2023-11-06,Dividend,AAPL,67,321.06,11.65
2024-05-08,Buy,AMZN,80,223.68,17894.4
2025-11-11,Sell,TSLA,40,462.13,18485.2
2025-07-09,Sell,GOOG,6,477.41,2864.46
2023-12-13,Dividend,TSLA,95,120.58,45.14
2025-04-30,Sell,AAPL,32,194.92,6237.44
2023-06-14,Sell,MSFT,77,264.34,20354.18
2021-10-25,Buy,GOOG,99,498.37,49338.63
2023-08-21,Buy,AAPL,16,88.34,1413.44
2023-07-21,Sell,AMZN,74,206.57,15286.18
2025-04-27,Sell,AAPL,50,325.4,16270.0
2024-02-15,Buy,GOOG,19,471.7,8962.3
2025-10-12,Dividend,MSFT,78,218.78,27.67
2022-06-02,Dividend,AMZN,29,221.73,5.34
2024-12-11,Sell,MSFT,49,498.44,24423.56
2021-09-30,Sell,AMZN,87,430.23,37430.01
2025-03-08,Buy,AAPL,16,124.82,1997.12
2025-12-09,Sell,AAPL,55,433.33,23833.15
2025-03-27,Buy,GOOG,96,237.46,22796.16
2022-04-03,Sell,AMZN,63,139.16,8767.08
2025-08-10,Dividend,GOOG,80,364.91,33.53
2023-02-23,Buy,AAPL,74,249.75,18481.5
2022-12-31,Sell,AMZN,96,91.8,8812.8
2022-05-29,Dividend,MSFT,60,294.2,18.44
2025-12-09,Buy,GOOG,31,319.91,9917.21
2023-04-30,Sell,GOOG,41,280.37,11495.17
2024-06-25,Sell,AAPL,64,56.05,3587.2
2025-08-12,Sell,AMZN,64,124.88,7992.32
2023-05-27,Sell,MSFT,24,219.63,5271.12
2021-08-03,Sell,AMZN,15,289.79,4346.85
2023-11-19,Sell,TSLA,83,149.92,12443.36
2021-09-14,Dividend,AMZN,42,414.63,35.29
2023-04-12,Dividend,AMZN,4,336.97,11.26
2024-02-13,Sell,AAPL,28,120.03,3360.84
2025-03-07,Dividend,MSFT,51,63.96,16.46
2024-12-06,Sell,TSLA,51,349.83,17841.33
2023-05-20,Sell,AAPL,94,53.83,5060.02
2021-11-26,Sell,MSFT,95,285.19,27093.05
2023-11-14,Dividend,AAPL,82,235.58,44.7
2024-03-05,Sell,MSFT,24,162.66,3903.84
2024-02-28,Sell,GOOG,25,188.03,4700.75
2022-10-27,Buy,AMZN,27,189.7,5121.9
2024-01-15,Buy,MSFT,64,112.6,7206.4
2020-12-30,Dividend,GOOG,64,292.91,25.28
2024-06-20,Sell,TSLA,48,470.52,22584.96
2022-08-28,Sell,AMZN,41,366.01,15006.41
2025-08-12,Dividend,AAPL,50,490.59,13.24
2023-03-09,Dividend,MSFT,37,263.82,20.24
2025-04-19,Buy,TSLA,36,76.65,2759.4
2023-04-18,Dividend,GOOG,90,71.42,10.95
2024-11-25,Dividend,TSLA,46,475.78,31.94
2024-06-04,Dividend,TSLA,10,336.35,18.53
